Timestamp,Equipment,Power Usage (kW),Fault Type,Maintenance Required,Failure Probability
7/15/2023 9:00,HVAC,3.65,Normal,No,0
7/15/2023 9:00,Refrigerator,1.27,Normal,No,0
7/15/2023 9:00,Lighting,0.86,Normal,No,0
7/15/2023 9:00,Industrial Motor,4.55,Normal,No,0
7/15/2023 9:00,Server Rack,4.07,Normal,No,0
7/15/2023 10:00,HVAC,7.81,Voltage Drop,Yes,0
7/15/2023 10:00,Refrigerator,1.19,Normal,No,0
7/15/2023 10:00,Lighting,0.86,Normal,No,0
7/15/2023 10:00,Industrial Motor,5.47,Normal,No,0
7/15/2023 10:00,Server Rack,4.07,Normal,No,0
7/15/2023 11:00,HVAC,3.64,Normal,No,0
7/15/2023 11:00,Refrigerator,1.13,Normal,No,0
7/15/2023 11:00,Lighting,0.83,Normal,No,0
7/15/2023 11:00,Industrial Motor,4.96,Normal,No,0
7/15/2023 11:00,Server Rack,4.89,Normal,No,0
7/15/2023 12:00,HVAC,3.75,Normal,No,0
7/15/2023 12:00,Refrigerator,1.29,Normal,No,0
7/15/2023 12:00,Lighting,0.83,Normal,No,0
7/15/2023 12:00,Industrial Motor,5.11,Normal,No,0
7/15/2023 12:00,Server Rack,4.33,Normal,No,0
7/15/2023 13:00,HVAC,3.36,Normal,No,0
7/15/2023 13:00,Refrigerator,1.29,Normal,No,0
7/15/2023 13:00,Lighting,1.53,Short Circuit,Yes,1
7/15/2023 13:00,Industrial Motor,7.66,Voltage Drop,Yes,0
7/15/2023 13:00,Server Rack,4.88,Normal,No,0
7/15/2023 14:00,HVAC,3.73,Normal,No,0
7/15/2023 14:00,Refrigerator,1.11,Normal,No,0
7/15/2023 14:00,Lighting,0.76,Normal,No,0
7/15/2023 14:00,Industrial Motor,5.32,Normal,No,0
7/15/2023 14:00,Server Rack,4.1,Normal,No,0
7/15/2023 15:00,HVAC,3.59,Normal,No,0
7/15/2023 15:00,Refrigerator,1.22,Normal,No,0
7/15/2023 15:00,Lighting,0.78,Normal,No,0
7/15/2023 15:00,Industrial Motor,5.08,Normal,No,0
7/15/2023 15:00,Server Rack,4.71,Normal,No,0
7/15/2023 16:00,HVAC,7.71,Short Circuit,Yes,0
7/15/2023 16:00,Refrigerator,1.17,Normal,No,0
7/15/2023 16:00,Lighting,0.74,Normal,No,0
7/15/2023 16:00,Industrial Motor,5.15,Normal,No,0
7/15/2023 16:00,Server Rack,4.35,Normal,No,0
7/15/2023 17:00,HVAC,3.22,Normal,No,0
7/15/2023 17:00,Refrigerator,1.09,Normal,No,0
7/15/2023 17:00,Lighting,0.74,Normal,No,0
7/15/2023 17:00,Industrial Motor,4.58,Normal,No,0
7/15/2023 17:00,Server Rack,4.79,Normal,No,0
7/15/2023 18:00,HVAC,3.25,Normal,No,0
7/15/2023 18:00,Refrigerator,1.24,Normal,No,0
7/15/2023 18:00,Lighting,0.76,Normal,No,0
7/15/2023 18:00,Industrial Motor,5.16,Normal,No,0
7/15/2023 18:00,Server Rack,4.07,Normal,No,0
7/15/2023 19:00,HVAC,3.6,Normal,No,0
7/15/2023 19:00,Refrigerator,1.21,Normal,No,0
7/15/2023 19:00,Lighting,0.72,Normal,No,0
7/15/2023 19:00,Industrial Motor,5.32,Normal,No,0
7/15/2023 19:00,Server Rack,4.39,Normal,No,0
7/15/2023 20:00,HVAC,3.17,Normal,No,0
7/15/2023 20:00,Refrigerator,1.26,Normal,No,0
7/15/2023 20:00,Lighting,0.87,Normal,No,0
7/15/2023 20:00,Industrial Motor,5.15,Normal,No,0
7/15/2023 20:00,Server Rack,4.15,Normal,No,0
7/15/2023 21:00,HVAC,3.18,Normal,No,0
7/15/2023 21:00,Refrigerator,1.16,Normal,No,0
7/15/2023 21:00,Lighting,0.87,Normal,No,0
7/15/2023 21:00,Industrial Motor,4.98,Normal,No,0
7/15/2023 21:00,Server Rack,4.63,Normal,No,0
7/15/2023 22:00,HVAC,3.74,Normal,No,0
7/15/2023 22:00,Refrigerator,1.28,Normal,No,0
7/15/2023 22:00,Lighting,0.88,Normal,No,0
7/15/2023 22:00,Industrial Motor,5.47,Normal,No,0
7/15/2023 22:00,Server Rack,4.52,Normal,No,0
7/15/2023 23:00,HVAC,3.48,Normal,No,0
7/15/2023 23:00,Refrigerator,1.12,Normal,No,0
7/15/2023 23:00,Lighting,0.75,Normal,No,0
7/15/2023 23:00,Industrial Motor,4.73,Normal,No,0
7/15/2023 23:00,Server Rack,4.06,Normal,No,0
7/16/2023 0:00,HVAC,3.69,Normal,No,0
7/16/2023 0:00,Refrigerator,1.21,Normal,No,0
7/16/2023 0:00,Lighting,0.84,Normal,No,0
7/16/2023 0:00,Industrial Motor,4.6,Normal,No,0
7/16/2023 0:00,Server Rack,4.47,Normal,No,0
7/16/2023 1:00,HVAC,3.74,Normal,No,0
7/16/2023 1:00,Refrigerator,1.25,Normal,No,0
7/16/2023 1:00,Lighting,0.86,Normal,No,0
7/16/2023 1:00,Industrial Motor,4.6,Normal,No,0
7/16/2023 1:00,Server Rack,4.22,Normal,No,0
7/16/2023 2:00,HVAC,3.58,Normal,No,0
7/16/2023 2:00,Refrigerator,1.15,Normal,No,0
7/16/2023 2:00,Lighting,0.84,Normal,No,0
7/16/2023 2:00,Industrial Motor,5.46,Normal,No,0
7/16/2023 2:00,Server Rack,4.89,Normal,No,0
7/16/2023 3:00,HVAC,3.67,Normal,No,0
7/16/2023 3:00,Refrigerator,1.08,Normal,No,0
7/16/2023 3:00,Lighting,0.8,Normal,No,0
7/16/2023 3:00,Industrial Motor,5.44,Normal,No,0
7/16/2023 3:00,Server Rack,4.29,Normal,No,0
7/16/2023 4:00,HVAC,3.16,Normal,No,0
7/16/2023 4:00,Refrigerator,1.17,Normal,No,0
7/16/2023 4:00,Lighting,1.38,Short Circuit,Yes,0
7/16/2023 4:00,Industrial Motor,8.84,Voltage Drop,Yes,1
7/16/2023 4:00,Server Rack,4.45,Normal,No,0
7/16/2023 5:00,HVAC,3.5,Normal,No,0
7/16/2023 5:00,Refrigerator,1.22,Normal,No,0
7/16/2023 5:00,Lighting,0.85,Normal,No,0
7/16/2023 5:00,Industrial Motor,4.67,Normal,No,0
7/16/2023 5:00,Server Rack,4.26,Normal,No,0
7/16/2023 6:00,HVAC,3.44,Normal,No,0
7/16/2023 6:00,Refrigerator,1.22,Normal,No,0
7/16/2023 6:00,Lighting,0.8,Normal,No,0
7/16/2023 6:00,Industrial Motor,11.21,Wear and Tear,Yes,0
7/16/2023 6:00,Server Rack,4.95,Normal,No,0
7/16/2023 7:00,HVAC,3.26,Normal,No,0
7/16/2023 7:00,Refrigerator,1.22,Normal,No,0
7/16/2023 7:00,Lighting,0.86,Normal,No,0
7/16/2023 7:00,Industrial Motor,4.65,Normal,No,0
7/16/2023 7:00,Server Rack,4.38,Normal,No,0
7/16/2023 8:00,HVAC,3.24,Normal,No,0
7/16/2023 8:00,Refrigerator,1.23,Normal,No,0
7/16/2023 8:00,Lighting,0.83,Normal,No,0
7/16/2023 8:00,Industrial Motor,4.77,Normal,No,0
7/16/2023 8:00,Server Rack,4.63,Normal,No,0
7/16/2023 9:00,HVAC,3.26,Normal,No,0
7/16/2023 9:00,Refrigerator,1.31,Normal,No,0
7/16/2023 9:00,Lighting,0.8,Normal,No,0
7/16/2023 9:00,Industrial Motor,5.08,Normal,No,0
7/16/2023 9:00,Server Rack,4.78,Normal,No,0
7/16/2023 10:00,HVAC,3.73,Normal,No,0
7/16/2023 10:00,Refrigerator,1.29,Normal,No,0
7/16/2023 10:00,Lighting,0.74,Normal,No,0
7/16/2023 10:00,Industrial Motor,5.44,Normal,No,0
7/16/2023 10:00,Server Rack,4.34,Normal,No,0
7/16/2023 11:00,HVAC,3.52,Normal,No,0
7/16/2023 11:00,Refrigerator,1.24,Normal,No,0
7/16/2023 11:00,Lighting,0.8,Normal,No,0
7/16/2023 11:00,Industrial Motor,4.93,Normal,No,0
7/16/2023 11:00,Server Rack,4.34,Normal,No,0
7/16/2023 12:00,HVAC,3.44,Normal,No,0
7/16/2023 12:00,Refrigerator,1.93,Short Circuit,Yes,1
7/16/2023 12:00,Lighting,0.81,Normal,No,0
7/16/2023 12:00,Industrial Motor,4.66,Normal,No,0
7/16/2023 12:00,Server Rack,8.24,Overload,Yes,0
7/16/2023 13:00,HVAC,3.43,Normal,No,0
7/16/2023 13:00,Refrigerator,1.84,Voltage Drop,Yes,1
7/16/2023 13:00,Lighting,0.8,Normal,No,0
7/16/2023 13:00,Industrial Motor,4.77,Normal,No,0
7/16/2023 13:00,Server Rack,4.69,Normal,No,0
7/16/2023 14:00,HVAC,3.81,Normal,No,0
7/16/2023 14:00,Refrigerator,1.24,Normal,No,0
7/16/2023 14:00,Lighting,0.82,Normal,No,0
7/16/2023 14:00,Industrial Motor,4.73,Normal,No,0
7/16/2023 14:00,Server Rack,4.93,Normal,No,0
7/16/2023 15:00,HVAC,3.16,Normal,No,0
7/16/2023 15:00,Refrigerator,1.26,Normal,No,0
7/16/2023 15:00,Lighting,0.77,Normal,No,0
7/16/2023 15:00,Industrial Motor,5.11,Normal,No,0
7/16/2023 15:00,Server Rack,4.92,Normal,No,0
7/16/2023 16:00,HVAC,3.42,Normal,No,0
7/16/2023 16:00,Refrigerator,1.22,Normal,No,0
7/16/2023 16:00,Lighting,0.88,Normal,No,0
7/16/2023 16:00,Industrial Motor,4.72,Normal,No,0
7/16/2023 16:00,Server Rack,4.89,Normal,No,0
7/16/2023 17:00,HVAC,3.66,Normal,No,0
7/16/2023 17:00,Refrigerator,1.11,Normal,No,0
7/16/2023 17:00,Lighting,0.74,Normal,No,0
7/16/2023 17:00,Industrial Motor,5.38,Normal,No,0
7/16/2023 17:00,Server Rack,4.42,Normal,No,0
7/16/2023 18:00,HVAC,3.61,Normal,No,0
7/16/2023 18:00,Refrigerator,1.24,Normal,No,0
7/16/2023 18:00,Lighting,0.79,Normal,No,0
7/16/2023 18:00,Industrial Motor,7.58,Voltage Drop,Yes,0
7/16/2023 18:00,Server Rack,4.91,Normal,No,0
7/16/2023 19:00,HVAC,3.77,Normal,No,0
7/16/2023 19:00,Refrigerator,2.73,Overload,Yes,0
7/16/2023 19:00,Lighting,0.85,Normal,No,0
7/16/2023 19:00,Industrial Motor,5.26,Normal,No,0
7/16/2023 19:00,Server Rack,4.43,Normal,No,0
7/16/2023 20:00,HVAC,6.02,Short Circuit,Yes,1
7/16/2023 20:00,Refrigerator,1.2,Normal,No,0
7/16/2023 20:00,Lighting,0.86,Normal,No,0
7/16/2023 20:00,Industrial Motor,4.69,Normal,No,0
7/16/2023 20:00,Server Rack,4.27,Normal,No,0
7/16/2023 21:00,HVAC,3.3,Normal,No,0
7/16/2023 21:00,Refrigerator,1.31,Normal,No,0
7/16/2023 21:00,Lighting,0.81,Normal,No,0
7/16/2023 21:00,Industrial Motor,4.98,Normal,No,0
7/16/2023 21:00,Server Rack,4.26,Normal,No,0
7/16/2023 22:00,HVAC,3.48,Normal,No,0
7/16/2023 22:00,Refrigerator,1.23,Normal,No,0
7/16/2023 22:00,Lighting,0.75,Normal,No,0
7/16/2023 22:00,Industrial Motor,4.67,Normal,No,0
7/16/2023 22:00,Server Rack,4.6,Normal,No,0
7/16/2023 23:00,HVAC,3.17,Normal,No,0
7/16/2023 23:00,Refrigerator,1.09,Normal,No,0
7/16/2023 23:00,Lighting,0.87,Normal,No,0
7/16/2023 23:00,Industrial Motor,4.97,Normal,No,0
7/16/2023 23:00,Server Rack,4.56,Normal,No,0
7/17/2023 0:00,HVAC,3.59,Normal,No,0
7/17/2023 0:00,Refrigerator,1.27,Normal,No,0
7/17/2023 0:00,Lighting,0.77,Normal,No,0
7/17/2023 0:00,Industrial Motor,4.58,Normal,No,0
7/17/2023 0:00,Server Rack,4.78,Normal,No,0
7/17/2023 1:00,HVAC,3.47,Normal,No,0
7/17/2023 1:00,Refrigerator,1.21,Normal,No,0
7/17/2023 1:00,Lighting,0.86,Normal,No,0
7/17/2023 1:00,Industrial Motor,5.35,Normal,No,0
7/17/2023 1:00,Server Rack,4.49,Normal,No,0
7/17/2023 2:00,HVAC,3.42,Normal,No,0
7/17/2023 2:00,Refrigerator,1.26,Normal,No,0
7/17/2023 2:00,Lighting,0.81,Normal,No,0
7/17/2023 2:00,Industrial Motor,5.45,Normal,No,0
7/17/2023 2:00,Server Rack,4.7,Normal,No,0
7/17/2023 3:00,HVAC,3.26,Normal,No,0
7/17/2023 3:00,Refrigerator,1.32,Normal,No,0
7/17/2023 3:00,Lighting,1.39,Overload,Yes,0
7/17/2023 3:00,Industrial Motor,4.99,Normal,No,0
7/17/2023 3:00,Server Rack,4.29,Normal,No,0
7/17/2023 4:00,HVAC,3.44,Normal,No,0
7/17/2023 4:00,Refrigerator,1.14,Normal,No,0
7/17/2023 4:00,Lighting,0.84,Normal,No,0
7/17/2023 4:00,Industrial Motor,4.51,Normal,No,0
7/17/2023 4:00,Server Rack,4.82,Normal,No,0
7/17/2023 5:00,HVAC,3.81,Normal,No,0
7/17/2023 5:00,Refrigerator,1.13,Normal,No,0
7/17/2023 5:00,Lighting,0.8,Normal,No,0
7/17/2023 5:00,Industrial Motor,5.2,Normal,No,0
7/17/2023 5:00,Server Rack,6.75,Short Circuit,Yes,1
7/17/2023 6:00,HVAC,3.62,Normal,No,0
7/17/2023 6:00,Refrigerator,1.18,Normal,No,0
7/17/2023 6:00,Lighting,0.77,Normal,No,0
7/17/2023 6:00,Industrial Motor,4.62,Normal,No,0
7/17/2023 6:00,Server Rack,4.23,Normal,No,0
7/17/2023 7:00,HVAC,3.44,Normal,No,0
7/17/2023 7:00,Refrigerator,2.04,Short Circuit,Yes,1
7/17/2023 7:00,Lighting,0.87,Normal,No,0
7/17/2023 7:00,Industrial Motor,5.21,Normal,No,0
7/17/2023 7:00,Server Rack,4.15,Normal,No,0
7/17/2023 8:00,HVAC,3.78,Normal,No,0
7/17/2023 8:00,Refrigerator,2.85,Wear and Tear,Yes,0
7/17/2023 8:00,Lighting,1.25,Wear and Tear,Yes,1
7/17/2023 8:00,Industrial Motor,4.65,Normal,No,0
7/17/2023 8:00,Server Rack,4.9,Normal,No,0
7/17/2023 9:00,HVAC,3.2,Normal,No,0
7/17/2023 9:00,Refrigerator,1.31,Normal,No,0
7/17/2023 9:00,Lighting,0.78,Normal,No,0
7/17/2023 9:00,Industrial Motor,5.18,Normal,No,0
7/17/2023 9:00,Server Rack,4.94,Normal,No,0
7/17/2023 10:00,HVAC,3.72,Normal,No,0
7/17/2023 10:00,Refrigerator,2.2,Overload,Yes,0
7/17/2023 10:00,Lighting,0.88,Normal,No,0
7/17/2023 10:00,Industrial Motor,4.59,Normal,No,0
7/17/2023 10:00,Server Rack,4.06,Normal,No,0
7/17/2023 11:00,HVAC,3.24,Normal,No,0
7/17/2023 11:00,Refrigerator,1.3,Normal,No,0
7/17/2023 11:00,Lighting,0.76,Normal,No,0
7/17/2023 11:00,Industrial Motor,4.85,Normal,No,0
7/17/2023 11:00,Server Rack,4.16,Normal,No,0
7/17/2023 12:00,HVAC,3.29,Normal,No,0
7/17/2023 12:00,Refrigerator,1.17,Normal,No,0
7/17/2023 12:00,Lighting,0.82,Normal,No,0
7/17/2023 12:00,Industrial Motor,4.57,Normal,No,0
7/17/2023 12:00,Server Rack,10.52,Short Circuit,Yes,0
7/17/2023 13:00,HVAC,3.58,Normal,No,0
7/17/2023 13:00,Refrigerator,1.3,Normal,No,0
7/17/2023 13:00,Lighting,0.77,Normal,No,0
7/17/2023 13:00,Industrial Motor,5.42,Normal,No,0
7/17/2023 13:00,Server Rack,4.2,Normal,No,0
7/17/2023 14:00,HVAC,3.38,Normal,No,0
7/17/2023 14:00,Refrigerator,1.09,Normal,No,0
7/17/2023 14:00,Lighting,0.83,Normal,No,0
7/17/2023 14:00,Industrial Motor,4.7,Normal,No,0
7/17/2023 14:00,Server Rack,10.31,Short Circuit,Yes,0
7/17/2023 15:00,HVAC,3.28,Normal,No,0
7/17/2023 15:00,Refrigerator,1.13,Normal,No,0
7/17/2023 15:00,Lighting,0.72,Normal,No,0
7/17/2023 15:00,Industrial Motor,9.22,Short Circuit,Yes,0
7/17/2023 15:00,Server Rack,4.53,Normal,No,0
7/17/2023 16:00,HVAC,3.31,Normal,No,0
7/17/2023 16:00,Refrigerator,1.2,Normal,No,0
7/17/2023 16:00,Lighting,0.77,Normal,No,0
7/17/2023 16:00,Industrial Motor,4.59,Normal,No,0
7/17/2023 16:00,Server Rack,4.54,Normal,No,0
7/17/2023 17:00,HVAC,3.49,Normal,No,0
7/17/2023 17:00,Refrigerator,1.31,Normal,No,0
7/17/2023 17:00,Lighting,0.81,Normal,No,0
7/17/2023 17:00,Industrial Motor,5.43,Normal,No,0
7/17/2023 17:00,Server Rack,4.7,Normal,No,0
7/17/2023 18:00,HVAC,3.49,Normal,No,0
7/17/2023 18:00,Refrigerator,1.2,Normal,No,0
7/17/2023 18:00,Lighting,0.86,Normal,No,0
7/17/2023 18:00,Industrial Motor,4.69,Normal,No,0
7/17/2023 18:00,Server Rack,4.75,Normal,No,0
7/17/2023 19:00,HVAC,3.23,Normal,No,0
7/17/2023 19:00,Refrigerator,1.18,Normal,No,0
7/17/2023 19:00,Lighting,0.87,Normal,No,0
7/17/2023 19:00,Industrial Motor,4.51,Normal,No,0
7/17/2023 19:00,Server Rack,4.23,Normal,No,0
7/17/2023 20:00,HVAC,3.6,Normal,No,0
7/17/2023 20:00,Refrigerator,1.31,Normal,No,0
7/17/2023 20:00,Lighting,0.77,Normal,No,0
7/17/2023 20:00,Industrial Motor,4.87,Normal,No,0
7/17/2023 20:00,Server Rack,4.28,Normal,No,0
7/17/2023 21:00,HVAC,3.22,Normal,No,0
7/17/2023 21:00,Refrigerator,1.3,Normal,No,0
7/17/2023 21:00,Lighting,0.82,Normal,No,0
7/17/2023 21:00,Industrial Motor,4.85,Normal,No,0
7/17/2023 21:00,Server Rack,4.34,Normal,No,0
7/17/2023 22:00,HVAC,3.36,Normal,No,0
7/17/2023 22:00,Refrigerator,1.25,Normal,No,0
7/17/2023 22:00,Lighting,0.85,Normal,No,0
7/17/2023 22:00,Industrial Motor,5.48,Normal,No,0
7/17/2023 22:00,Server Rack,4.29,Normal,No,0
7/17/2023 23:00,HVAC,3.46,Normal,No,0
7/17/2023 23:00,Refrigerator,1.13,Normal,No,0
7/17/2023 23:00,Lighting,0.73,Normal,No,0
7/17/2023 23:00,Industrial Motor,4.73,Normal,No,0
7/17/2023 23:00,Server Rack,4.22,Normal,No,0
7/18/2023 0:00,HVAC,3.2,Normal,No,0
7/18/2023 0:00,Refrigerator,1.16,Normal,No,0
7/18/2023 0:00,Lighting,0.78,Normal,No,0
7/18/2023 0:00,Industrial Motor,4.98,Normal,No,0
7/18/2023 0:00,Server Rack,4.11,Normal,No,0
7/18/2023 1:00,HVAC,3.54,Normal,No,0
7/18/2023 1:00,Refrigerator,1.18,Normal,No,0
7/18/2023 1:00,Lighting,0.83,Normal,No,0
7/18/2023 1:00,Industrial Motor,5.31,Normal,No,0
7/18/2023 1:00,Server Rack,4.72,Normal,No,0
7/18/2023 2:00,HVAC,8.58,Wear and Tear,Yes,1
7/18/2023 2:00,Refrigerator,1.2,Normal,No,0
7/18/2023 2:00,Lighting,0.84,Normal,No,0
7/18/2023 2:00,Industrial Motor,4.63,Normal,No,0
7/18/2023 2:00,Server Rack,4.4,Normal,No,0
7/18/2023 3:00,HVAC,3.51,Normal,No,0
7/18/2023 3:00,Refrigerator,1.15,Normal,No,0
7/18/2023 3:00,Lighting,0.86,Normal,No,0
7/18/2023 3:00,Industrial Motor,8.71,Voltage Drop,Yes,1
7/18/2023 3:00,Server Rack,4.33,Normal,No,0
7/18/2023 4:00,HVAC,6.83,Voltage Drop,Yes,0
7/18/2023 4:00,Refrigerator,1.21,Normal,No,0
7/18/2023 4:00,Lighting,0.85,Normal,No,0
7/18/2023 4:00,Industrial Motor,4.59,Normal,No,0
7/18/2023 4:00,Server Rack,4.22,Normal,No,0
7/18/2023 5:00,HVAC,8.8,Short Circuit,Yes,0
7/18/2023 5:00,Refrigerator,1.14,Normal,No,0
7/18/2023 5:00,Lighting,0.87,Normal,No,0
7/18/2023 5:00,Industrial Motor,4.52,Normal,No,0
7/18/2023 5:00,Server Rack,4.13,Normal,No,0
7/18/2023 6:00,HVAC,3.84,Normal,No,0
7/18/2023 6:00,Refrigerator,1.09,Normal,No,0
7/18/2023 6:00,Lighting,2.1,Overload,Yes,0
7/18/2023 6:00,Industrial Motor,5.5,Normal,No,0
7/18/2023 6:00,Server Rack,4.34,Normal,No,0
7/18/2023 7:00,HVAC,3.74,Normal,No,0
7/18/2023 7:00,Refrigerator,1.26,Normal,No,0
7/18/2023 7:00,Lighting,0.87,Normal,No,0
7/18/2023 7:00,Industrial Motor,5.38,Normal,No,0
7/18/2023 7:00,Server Rack,4.49,Normal,No,0
7/18/2023 8:00,HVAC,3.56,Normal,No,0
7/18/2023 8:00,Refrigerator,1.22,Normal,No,0
7/18/2023 8:00,Lighting,0.81,Normal,No,0
7/18/2023 8:00,Industrial Motor,5.23,Normal,No,0
7/18/2023 8:00,Server Rack,9.83,Overload,Yes,1
7/18/2023 9:00,HVAC,3.5,Normal,No,0
7/18/2023 9:00,Refrigerator,1.21,Normal,No,0
7/18/2023 9:00,Lighting,0.77,Normal,No,0
7/18/2023 9:00,Industrial Motor,4.93,Normal,No,0
7/18/2023 9:00,Server Rack,4.95,Normal,No,0
7/18/2023 10:00,HVAC,3.84,Normal,No,0
7/18/2023 10:00,Refrigerator,1.3,Normal,No,0
7/18/2023 10:00,Lighting,0.75,Normal,No,0
7/18/2023 10:00,Industrial Motor,9.73,Wear and Tear,Yes,0
7/18/2023 10:00,Server Rack,4.25,Normal,No,0
7/18/2023 11:00,HVAC,3.35,Normal,No,0
7/18/2023 11:00,Refrigerator,2.5,Overload,Yes,1
7/18/2023 11:00,Lighting,0.88,Normal,No,0
7/18/2023 11:00,Industrial Motor,5,Normal,No,0
7/18/2023 11:00,Server Rack,4.42,Normal,No,0
7/18/2023 12:00,HVAC,3.17,Normal,No,0
7/18/2023 12:00,Refrigerator,1.24,Normal,No,0
7/18/2023 12:00,Lighting,0.79,Normal,No,0
7/18/2023 12:00,Industrial Motor,5.07,Normal,No,0
7/18/2023 12:00,Server Rack,8.62,Wear and Tear,Yes,0
7/18/2023 13:00,HVAC,3.8,Normal,No,0
7/18/2023 13:00,Refrigerator,1.19,Normal,No,0
7/18/2023 13:00,Lighting,0.82,Normal,No,0
7/18/2023 13:00,Industrial Motor,5.07,Normal,No,0
7/18/2023 13:00,Server Rack,4.4,Normal,No,0
7/18/2023 14:00,HVAC,3.36,Normal,No,0
7/18/2023 14:00,Refrigerator,1.12,Normal,No,0
7/18/2023 14:00,Lighting,0.84,Normal,No,0
7/18/2023 14:00,Industrial Motor,4.58,Normal,No,0
7/18/2023 14:00,Server Rack,4.67,Normal,No,0
7/18/2023 15:00,HVAC,3.47,Normal,No,0
7/18/2023 15:00,Refrigerator,1.12,Normal,No,0
7/18/2023 15:00,Lighting,0.78,Normal,No,0
7/18/2023 15:00,Industrial Motor,11.62,Short Circuit,Yes,1
7/18/2023 15:00,Server Rack,4.84,Normal,No,0
7/18/2023 16:00,HVAC,8.56,Short Circuit,Yes,0
7/18/2023 16:00,Refrigerator,1.26,Normal,No,0
7/18/2023 16:00,Lighting,0.76,Normal,No,0
7/18/2023 16:00,Industrial Motor,4.81,Normal,No,0
7/18/2023 16:00,Server Rack,4.42,Normal,No,0
7/18/2023 17:00,HVAC,3.62,Normal,No,0
7/18/2023 17:00,Refrigerator,1.12,Normal,No,0
7/18/2023 17:00,Lighting,0.77,Normal,No,0
7/18/2023 17:00,Industrial Motor,5.04,Normal,No,0
7/18/2023 17:00,Server Rack,4.34,Normal,No,0
7/18/2023 18:00,HVAC,3.85,Normal,No,0
7/18/2023 18:00,Refrigerator,1.25,Normal,No,0
7/18/2023 18:00,Lighting,0.88,Normal,No,0
7/18/2023 18:00,Industrial Motor,5,Normal,No,0
7/18/2023 18:00,Server Rack,4.25,Normal,No,0
7/18/2023 19:00,HVAC,6.42,Short Circuit,Yes,1
7/18/2023 19:00,Refrigerator,2.44,Voltage Drop,Yes,0
7/18/2023 19:00,Lighting,0.83,Normal,No,0
7/18/2023 19:00,Industrial Motor,4.92,Normal,No,0
7/18/2023 19:00,Server Rack,4.74,Normal,No,0
7/18/2023 20:00,HVAC,3.28,Normal,No,0
7/18/2023 20:00,Refrigerator,1.15,Normal,No,0
7/18/2023 20:00,Lighting,0.85,Normal,No,0
7/18/2023 20:00,Industrial Motor,4.72,Normal,No,0
7/18/2023 20:00,Server Rack,10.53,Overload,Yes,0
7/18/2023 21:00,HVAC,3.23,Normal,No,0
7/18/2023 21:00,Refrigerator,1.26,Normal,No,0
7/18/2023 21:00,Lighting,0.73,Normal,No,0
7/18/2023 21:00,Industrial Motor,5.31,Normal,No,0
7/18/2023 21:00,Server Rack,4.83,Normal,No,0
7/18/2023 22:00,HVAC,3.83,Normal,No,0
7/18/2023 22:00,Refrigerator,1.11,Normal,No,0
7/18/2023 22:00,Lighting,0.83,Normal,No,0
7/18/2023 22:00,Industrial Motor,4.78,Normal,No,0
7/18/2023 22:00,Server Rack,4.68,Normal,No,0
7/18/2023 23:00,HVAC,3.51,Normal,No,0
7/18/2023 23:00,Refrigerator,1.21,Normal,No,0
7/18/2023 23:00,Lighting,1.64,Voltage Drop,Yes,0
7/18/2023 23:00,Industrial Motor,5.3,Normal,No,0
7/18/2023 23:00,Server Rack,4.87,Normal,No,0
7/19/2023 0:00,HVAC,3.44,Normal,No,0
7/19/2023 0:00,Refrigerator,1.14,Normal,No,0
7/19/2023 0:00,Lighting,0.84,Normal,No,0
7/19/2023 0:00,Industrial Motor,4.94,Normal,No,0
7/19/2023 0:00,Server Rack,4.44,Normal,No,0
7/19/2023 1:00,HVAC,3.57,Normal,No,0
7/19/2023 1:00,Refrigerator,1.16,Normal,No,0
7/19/2023 1:00,Lighting,1.51,Overload,Yes,1
7/19/2023 1:00,Industrial Motor,5.4,Normal,No,0
7/19/2023 1:00,Server Rack,4.73,Normal,No,0
7/19/2023 2:00,HVAC,3.39,Normal,No,0
7/19/2023 2:00,Refrigerator,1.21,Normal,No,0
7/19/2023 2:00,Lighting,0.83,Normal,No,0
7/19/2023 2:00,Industrial Motor,5.06,Normal,No,0
7/19/2023 2:00,Server Rack,4.92,Normal,No,0
7/19/2023 3:00,HVAC,3.63,Normal,No,0
7/19/2023 3:00,Refrigerator,1.27,Normal,No,0
7/19/2023 3:00,Lighting,0.87,Normal,No,0
7/19/2023 3:00,Industrial Motor,5.43,Normal,No,0
7/19/2023 3:00,Server Rack,4.14,Normal,No,0
7/19/2023 4:00,HVAC,3.4,Normal,No,0
7/19/2023 4:00,Refrigerator,1.22,Normal,No,0
7/19/2023 4:00,Lighting,0.72,Normal,No,0
7/19/2023 4:00,Industrial Motor,5.46,Normal,No,0
7/19/2023 4:00,Server Rack,4.66,Normal,No,0
7/19/2023 5:00,HVAC,3.57,Normal,No,0
7/19/2023 5:00,Refrigerator,1.25,Normal,No,0
7/19/2023 5:00,Lighting,1.57,Overload,Yes,1
7/19/2023 5:00,Industrial Motor,4.77,Normal,No,0
7/19/2023 5:00,Server Rack,4.89,Normal,No,0
7/19/2023 6:00,HVAC,3.62,Normal,No,0
7/19/2023 6:00,Refrigerator,1.14,Normal,No,0
7/19/2023 6:00,Lighting,0.78,Normal,No,0
7/19/2023 6:00,Industrial Motor,4.82,Normal,No,0
7/19/2023 6:00,Server Rack,4.92,Normal,No,0
7/19/2023 7:00,HVAC,3.74,Normal,No,0
7/19/2023 7:00,Refrigerator,1.26,Normal,No,0
