Timestamp,Total_Consumption_kWh,HVAC,Lighting,Machinery,Computers,Refrigeration,Date,Month,Daily_Consumption_kWh,Monthly_Consumption_kWh
6/13/2023 14:00,14.07,3.18,1.22,4.58,2.12,2.97,6/13/2023,2023-06,264.58,8010.52
6/13/2023 15:00,14.73,3.21,1.19,5.42,2.01,2.9,6/13/2023,2023-06,264.58,8010.52
6/13/2023 16:00,15.44,3.64,1.23,5.2,2.19,3.18,6/13/2023,2023-06,264.58,8010.52
6/13/2023 17:00,14.62,3.48,1.22,4.86,2.18,2.88,6/13/2023,2023-06,264.58,8010.52
6/13/2023 18:00,14.51,3.18,1.26,5.38,1.95,2.74,6/13/2023,2023-06,264.58,8010.52
6/13/2023 19:00,8.93,2.38,0.57,3.48,1.08,1.42,6/13/2023,2023-06,264.58,8010.52
6/13/2023 20:00,9.69,2.34,0.79,3.26,1.28,2.02,6/13/2023,2023-06,264.58,8010.52
6/13/2023 21:00,7.66,1.45,0.58,3,1.28,1.35,6/13/2023,2023-06,264.58,8010.52
6/13/2023 22:00,7.06,1.53,0.5,2.12,1.22,1.69,6/13/2023,2023-06,264.58,8010.52
6/13/2023 23:00,7.27,1.83,0.8,2.23,0.96,1.45,6/13/2023,2023-06,264.58,8010.52
6/14/2023 0:00,8.69,1.43,0.65,3.42,1.1,2.09,6/14/2023,2023-06,269.79,8010.52
6/14/2023 1:00,7.83,2.23,0.68,2.26,0.87,1.79,6/14/2023,2023-06,269.79,8010.52
6/14/2023 2:00,7.69,2.19,0.66,2.43,0.98,1.43,6/14/2023,2023-06,269.79,8010.52
6/14/2023 3:00,7.9,1.66,0.81,2.93,0.89,1.61,6/14/2023,2023-06,269.79,8010.52
6/14/2023 4:00,8.03,2.15,0.49,2.38,1.15,1.86,6/14/2023,2023-06,269.79,8010.52
6/14/2023 5:00,7.84,1.92,0.51,2.61,0.85,1.95,6/14/2023,2023-06,269.79,8010.52
6/14/2023 6:00,8.54,2.35,0.64,2.92,0.96,1.67,6/14/2023,2023-06,269.79,8010.52
6/14/2023 7:00,8.69,2.22,0.55,3.41,1.12,1.39,6/14/2023,2023-06,269.79,8010.52
6/14/2023 8:00,14.99,3.82,1.09,5.21,1.98,2.89,6/14/2023,2023-06,269.79,8010.52
6/14/2023 9:00,15.43,3.84,1.24,5.2,2.15,3,6/14/2023,2023-06,269.79,8010.52
6/14/2023 10:00,14.38,3.32,1.16,4.79,2.19,2.92,6/14/2023,2023-06,269.79,8010.52
6/14/2023 11:00,14.21,3.29,1.3,4.86,1.87,2.89,6/14/2023,2023-06,269.79,8010.52
6/14/2023 12:00,14.97,3.36,1.12,5.45,1.86,3.18,6/14/2023,2023-06,269.79,8010.52
6/14/2023 13:00,15.04,3.5,1.26,5,2.17,3.11,6/14/2023,2023-06,269.79,8010.52
6/14/2023 14:00,15,3.52,1.14,5.19,1.93,3.22,6/14/2023,2023-06,269.79,8010.52
6/14/2023 15:00,14.28,3.28,1.3,4.77,1.86,3.07,6/14/2023,2023-06,269.79,8010.52
6/14/2023 16:00,14.61,3.17,1.09,5.43,2.18,2.74,6/14/2023,2023-06,269.79,8010.52
6/14/2023 17:00,14.5,3.33,1.19,4.59,2.19,3.2,6/14/2023,2023-06,269.79,8010.52
6/14/2023 18:00,14.79,3.19,1.2,5.21,2,3.19,6/14/2023,2023-06,269.79,8010.52
6/14/2023 19:00,8.37,2.25,0.52,2.24,1.31,2.05,6/14/2023,2023-06,269.79,8010.52
6/14/2023 20:00,8.38,2.44,0.77,2.25,1.16,1.76,6/14/2023,2023-06,269.79,8010.52
6/14/2023 21:00,8.27,2.45,0.72,2.84,0.94,1.32,6/14/2023,2023-06,269.79,8010.52
6/14/2023 22:00,8.69,2.25,0.58,3.35,1.3,1.21,6/14/2023,2023-06,269.79,8010.52
6/14/2023 23:00,8.67,2.36,0.59,2.65,1.13,1.94,6/14/2023,2023-06,269.79,8010.52
6/15/2023 0:00,7.92,1.85,0.57,2.86,0.97,1.67,6/15/2023,2023-06,266.89,8010.52
6/15/2023 1:00,8.59,1.69,0.83,3.26,0.97,1.84,6/15/2023,2023-06,266.89,8010.52
6/15/2023 2:00,8.82,1.84,0.78,3.39,0.97,1.84,6/15/2023,2023-06,266.89,8010.52
6/15/2023 3:00,8.21,1.74,0.58,3,1.13,1.76,6/15/2023,2023-06,266.89,8010.52
6/15/2023 4:00,8.01,2.17,0.66,2.37,1.05,1.76,6/15/2023,2023-06,266.89,8010.52
6/15/2023 5:00,8.91,1.94,0.59,3.37,1.27,1.74,6/15/2023,2023-06,266.89,8010.52
6/15/2023 6:00,7.97,1.91,0.53,2.21,1.26,2.06,6/15/2023,2023-06,266.89,8010.52
6/15/2023 7:00,8.58,2.02,0.6,3.5,1.11,1.35,6/15/2023,2023-06,266.89,8010.52
6/15/2023 8:00,15.05,3.74,1.15,5.04,1.98,3.14,6/15/2023,2023-06,266.89,8010.52
6/15/2023 9:00,14.33,3.35,1.3,4.7,2.01,2.97,6/15/2023,2023-06,266.89,8010.52
6/15/2023 10:00,15.46,3.56,1.29,5.47,2.14,3,6/15/2023,2023-06,266.89,8010.52
6/15/2023 11:00,15.42,3.72,1.31,5.11,2.17,3.11,6/15/2023,2023-06,266.89,8010.52
6/15/2023 12:00,14.86,3.6,1.09,4.96,1.97,3.24,6/15/2023,2023-06,266.89,8010.52
6/15/2023 13:00,14.45,3.65,1.28,4.57,2.01,2.94,6/15/2023,2023-06,266.89,8010.52
6/15/2023 14:00,14.45,3.16,1.13,5.3,2.12,2.74,6/15/2023,2023-06,266.89,8010.52
6/15/2023 15:00,15.06,3.38,1.25,5.38,1.84,3.21,6/15/2023,2023-06,266.89,8010.52
6/15/2023 16:00,14.78,3.77,1.2,4.56,2.15,3.1,6/15/2023,2023-06,266.89,8010.52
6/15/2023 17:00,14.85,3.43,1.09,5.18,1.88,3.27,6/15/2023,2023-06,266.89,8010.52
6/15/2023 18:00,14.48,3.44,1.13,4.87,1.9,3.14,6/15/2023,2023-06,266.89,8010.52
6/15/2023 19:00,7.66,1.82,0.66,2.01,1.34,1.83,6/15/2023,2023-06,266.89,8010.52
6/15/2023 20:00,7.57,1.41,0.59,2.79,1.03,1.75,6/15/2023,2023-06,266.89,8010.52
6/15/2023 21:00,7.05,1.44,0.55,2.44,1.05,1.57,6/15/2023,2023-06,266.89,8010.52
6/15/2023 22:00,6.77,1.7,0.53,2.02,0.8,1.72,6/15/2023,2023-06,266.89,8010.52
6/15/2023 23:00,7.64,1.49,0.67,3.21,0.87,1.4,6/15/2023,2023-06,266.89,8010.52
6/16/2023 0:00,8.43,1.9,0.56,3.38,1,1.59,6/16/2023,2023-06,266.19,8010.52
6/16/2023 1:00,7.49,1.61,0.81,2.04,1.3,1.73,6/16/2023,2023-06,266.19,8010.52
6/16/2023 2:00,7.6,1.77,0.82,2.62,1.15,1.24,6/16/2023,2023-06,266.19,8010.52
6/16/2023 3:00,7.29,1.64,0.69,2.01,0.93,2.02,6/16/2023,2023-06,266.19,8010.52
6/16/2023 4:00,8.53,2.37,0.59,2.53,1.01,2.03,6/16/2023,2023-06,266.19,8010.52
6/16/2023 5:00,7.04,1.88,0.63,2.2,1.1,1.23,6/16/2023,2023-06,266.19,8010.52
6/16/2023 6:00,8.91,1.9,0.78,3.36,1,1.87,6/16/2023,2023-06,266.19,8010.52
6/16/2023 7:00,8.65,1.59,0.59,3.41,1.15,1.91,6/16/2023,2023-06,266.19,8010.52
6/16/2023 8:00,14.8,3.61,1.18,4.95,2.12,2.94,6/16/2023,2023-06,266.19,8010.52
6/16/2023 9:00,14.9,3.64,1.12,4.98,2.2,2.96,6/16/2023,2023-06,266.19,8010.52
6/16/2023 10:00,14.89,3.81,1.22,4.72,2.08,3.06,6/16/2023,2023-06,266.19,8010.52
6/16/2023 11:00,14.32,3.53,1.18,4.55,1.94,3.12,6/16/2023,2023-06,266.19,8010.52
6/16/2023 12:00,14.06,3.46,1.13,4.53,1.94,3,6/16/2023,2023-06,266.19,8010.52
6/16/2023 13:00,15.33,3.76,1.13,5.12,2.06,3.26,6/16/2023,2023-06,266.19,8010.52
6/16/2023 14:00,14.53,3.47,1.32,4.63,1.84,3.27,6/16/2023,2023-06,266.19,8010.52
6/16/2023 15:00,14.95,3.31,1.19,5.44,1.97,3.04,6/16/2023,2023-06,266.19,8010.52
6/16/2023 16:00,14.51,3.22,1.31,4.9,2.16,2.92,6/16/2023,2023-06,266.19,8010.52
6/16/2023 17:00,15.05,3.73,1.25,5.5,1.87,2.7,6/16/2023,2023-06,266.19,8010.52
6/16/2023 18:00,14.05,3.39,1.11,4.7,1.98,2.87,6/16/2023,2023-06,266.19,8010.52
6/16/2023 19:00,8.13,1.53,0.72,2.94,1.12,1.82,6/16/2023,2023-06,266.19,8010.52
6/16/2023 20:00,6.97,1.73,0.57,2.04,0.81,1.82,6/16/2023,2023-06,266.19,8010.52
6/16/2023 21:00,8.69,2.06,0.79,2.96,0.98,1.9,6/16/2023,2023-06,266.19,8010.52
6/16/2023 22:00,8.41,2.4,0.66,2.54,1.03,1.78,6/16/2023,2023-06,266.19,8010.52
6/16/2023 23:00,8.66,1.73,0.65,3.14,1.32,1.82,6/16/2023,2023-06,266.19,8010.52
6/17/2023 0:00,8.37,2.27,0.52,3.22,1.01,1.35,6/17/2023,2023-06,268.14,8010.52
6/17/2023 1:00,7.4,1.81,0.6,2.69,1.08,1.22,6/17/2023,2023-06,268.14,8010.52
6/17/2023 2:00,7.79,2.2,0.53,2.01,1.38,1.67,6/17/2023,2023-06,268.14,8010.52
6/17/2023 3:00,6.91,1.58,0.59,2.36,0.94,1.44,6/17/2023,2023-06,268.14,8010.52
6/17/2023 4:00,9.47,2.27,0.82,3.31,1.34,1.73,6/17/2023,2023-06,268.14,8010.52
6/17/2023 5:00,8.35,1.99,0.58,2.94,1.17,1.67,6/17/2023,2023-06,268.14,8010.52
6/17/2023 6:00,7.06,1.57,0.62,2.59,0.84,1.44,6/17/2023,2023-06,268.14,8010.52
6/17/2023 7:00,7.36,2.04,0.58,2.15,1.14,1.45,6/17/2023,2023-06,268.14,8010.52
6/17/2023 8:00,14.42,3.22,1.28,5.16,1.96,2.8,6/17/2023,2023-06,268.14,8010.52
6/17/2023 9:00,15.16,3.42,1.24,5.3,2.08,3.12,6/17/2023,2023-06,268.14,8010.52
6/17/2023 10:00,15.26,3.63,1.28,5.49,2.11,2.75,6/17/2023,2023-06,268.14,8010.52
6/17/2023 11:00,15.01,3.4,1.21,5.25,2.06,3.09,6/17/2023,2023-06,268.14,8010.52
6/17/2023 12:00,14.39,3.55,1.11,4.79,1.86,3.08,6/17/2023,2023-06,268.14,8010.52
6/17/2023 13:00,15.33,3.44,1.13,5.37,2.15,3.24,6/17/2023,2023-06,268.14,8010.52
6/17/2023 14:00,15.05,3.55,1.24,5.34,1.99,2.93,6/17/2023,2023-06,268.14,8010.52
6/17/2023 15:00,14.32,3.73,1.22,4.55,2.11,2.71,6/17/2023,2023-06,268.14,8010.52
6/17/2023 16:00,14.49,3.76,1.12,4.63,1.88,3.1,6/17/2023,2023-06,268.14,8010.52
6/17/2023 17:00,15.29,3.52,1.25,5.37,2.03,3.12,6/17/2023,2023-06,268.14,8010.52
6/17/2023 18:00,15.4,3.64,1.21,5.28,2.15,3.12,6/17/2023,2023-06,268.14,8010.52
6/17/2023 19:00,8.02,2.34,0.77,2.21,1.1,1.6,6/17/2023,2023-06,268.14,8010.52
6/17/2023 20:00,9.09,2.11,0.75,3.49,1.25,1.49,6/17/2023,2023-06,268.14,8010.52
6/17/2023 21:00,8.46,2.13,0.69,2.62,1.05,1.97,6/17/2023,2023-06,268.14,8010.52
6/17/2023 22:00,7.84,1.81,0.64,2.84,0.95,1.6,6/17/2023,2023-06,268.14,8010.52
6/17/2023 23:00,7.9,1.51,0.57,2.88,1.31,1.63,6/17/2023,2023-06,268.14,8010.52
6/18/2023 0:00,7.9,1.96,0.67,2.2,1.38,1.69,6/18/2023,2023-06,268.5,8010.52
6/18/2023 1:00,9.1,2.41,0.55,3.36,1.27,1.51,6/18/2023,2023-06,268.5,8010.52
6/18/2023 2:00,8.44,2.03,0.62,3.18,1.01,1.6,6/18/2023,2023-06,268.5,8010.52
6/18/2023 3:00,8,2.19,0.68,2.67,1.17,1.29,6/18/2023,2023-06,268.5,8010.52
6/18/2023 4:00,7.26,1.98,0.56,2.54,0.98,1.2,6/18/2023,2023-06,268.5,8010.52
6/18/2023 5:00,8.11,1.57,0.69,3.17,0.99,1.69,6/18/2023,2023-06,268.5,8010.52
6/18/2023 6:00,8.64,1.69,0.51,3.1,1.31,2.03,6/18/2023,2023-06,268.5,8010.52
6/18/2023 7:00,8.46,2.31,0.54,3.41,0.82,1.38,6/18/2023,2023-06,268.5,8010.52
6/18/2023 8:00,14.23,3.76,1.1,4.55,2.09,2.73,6/18/2023,2023-06,268.5,8010.52
6/18/2023 9:00,14.22,3.46,1.08,4.52,2.19,2.97,6/18/2023,2023-06,268.5,8010.52
6/18/2023 10:00,14.83,3.43,1.3,5.16,2.04,2.9,6/18/2023,2023-06,268.5,8010.52
6/18/2023 11:00,14.66,3.69,1.1,4.6,2.18,3.09,6/18/2023,2023-06,268.5,8010.52
6/18/2023 12:00,15.13,3.2,1.26,5.38,2.02,3.27,6/18/2023,2023-06,268.5,8010.52
6/18/2023 13:00,15.24,3.58,1.3,5.27,1.83,3.26,6/18/2023,2023-06,268.5,8010.52
6/18/2023 14:00,15.16,3.34,1.29,5.35,2.16,3.02,6/18/2023,2023-06,268.5,8010.52
6/18/2023 15:00,15.01,3.36,1.27,5.36,2.08,2.94,6/18/2023,2023-06,268.5,8010.52
6/18/2023 16:00,14.68,3.45,1.28,5.07,2.18,2.7,6/18/2023,2023-06,268.5,8010.52
6/18/2023 17:00,14.89,3.28,1.25,5.05,2.04,3.27,6/18/2023,2023-06,268.5,8010.52
6/18/2023 18:00,14.98,3.66,1.16,5.4,1.84,2.92,6/18/2023,2023-06,268.5,8010.52
6/18/2023 19:00,8.36,2.19,0.74,2.39,0.98,2.06,6/18/2023,2023-06,268.5,8010.52
6/18/2023 20:00,8.13,1.46,0.75,3.21,1.16,1.55,6/18/2023,2023-06,268.5,8010.52
6/18/2023 21:00,7.81,1.58,0.57,2.78,1.26,1.62,6/18/2023,2023-06,268.5,8010.52
6/18/2023 22:00,7.99,2.31,0.52,2.89,0.96,1.31,6/18/2023,2023-06,268.5,8010.52
6/18/2023 23:00,7.27,1.64,0.54,2.12,1.26,1.71,6/18/2023,2023-06,268.5,8010.52
6/19/2023 0:00,7.92,1.8,0.78,2.9,0.83,1.61,6/19/2023,2023-06,267.98,8010.52
6/19/2023 1:00,7.26,1.47,0.56,2.62,1.13,1.48,6/19/2023,2023-06,267.98,8010.52
6/19/2023 2:00,8.3,1.47,0.74,3.1,1.06,1.93,6/19/2023,2023-06,267.98,8010.52
6/19/2023 3:00,8.95,1.89,0.58,3.14,1.34,2,6/19/2023,2023-06,267.98,8010.52
6/19/2023 4:00,8.16,1.84,0.64,3.27,0.97,1.44,6/19/2023,2023-06,267.98,8010.52
6/19/2023 5:00,8.27,1.57,0.82,3.04,1.08,1.76,6/19/2023,2023-06,267.98,8010.52
6/19/2023 6:00,7.97,1.84,0.56,2.57,1.08,1.92,6/19/2023,2023-06,267.98,8010.52
6/19/2023 7:00,8.12,2.06,0.8,2.32,1,1.94,6/19/2023,2023-06,267.98,8010.52
6/19/2023 8:00,14.97,3.18,1.22,5.45,2.09,3.03,6/19/2023,2023-06,267.98,8010.52
6/19/2023 9:00,15.12,3.45,1.14,5.32,2.19,3.02,6/19/2023,2023-06,267.98,8010.52
6/19/2023 10:00,14.96,3.65,1.27,5.09,2.1,2.85,6/19/2023,2023-06,267.98,8010.52
6/19/2023 11:00,15.23,3.69,1.22,5.44,1.88,3,6/19/2023,2023-06,267.98,8010.52
6/19/2023 12:00,14.63,3.73,1.17,4.77,1.88,3.08,6/19/2023,2023-06,267.98,8010.52
6/19/2023 13:00,14.71,3.31,1.3,5.23,1.99,2.88,6/19/2023,2023-06,267.98,8010.52
6/19/2023 14:00,15.02,3.6,1.28,5,2.03,3.11,6/19/2023,2023-06,267.98,8010.52
6/19/2023 15:00,14.3,3.25,1.18,4.74,2.06,3.07,6/19/2023,2023-06,267.98,8010.52
6/19/2023 16:00,15.01,3.83,1.27,4.93,1.81,3.17,6/19/2023,2023-06,267.98,8010.52
6/19/2023 17:00,14.73,3.2,1.17,5.08,2.2,3.08,6/19/2023,2023-06,267.98,8010.52
6/19/2023 18:00,14.4,3.76,1.31,4.77,1.85,2.71,6/19/2023,2023-06,267.98,8010.52
6/19/2023 19:00,9,2.07,0.65,3.44,0.92,1.92,6/19/2023,2023-06,267.98,8010.52
6/19/2023 20:00,7.71,1.74,0.7,2.22,1.25,1.8,6/19/2023,2023-06,267.98,8010.52
6/19/2023 21:00,7.94,1.56,0.67,3.04,0.93,1.74,6/19/2023,2023-06,267.98,8010.52
6/19/2023 22:00,8.5,2.28,0.52,2.84,1.18,1.68,6/19/2023,2023-06,267.98,8010.52
6/19/2023 23:00,6.8,1.81,0.69,2.14,0.91,1.25,6/19/2023,2023-06,267.98,8010.52
6/20/2023 0:00,8,1.9,0.72,2.67,1.11,1.6,6/20/2023,2023-06,267.85,8010.52
6/20/2023 1:00,6.73,1.89,0.57,2.01,1.04,1.22,6/20/2023,2023-06,267.85,8010.52
6/20/2023 2:00,8.09,2.06,0.65,2.21,1.14,2.03,6/20/2023,2023-06,267.85,8010.52
6/20/2023 3:00,8.45,2.38,0.52,3.1,0.84,1.61,6/20/2023,2023-06,267.85,8010.52
6/20/2023 4:00,7.9,2.31,0.6,2.82,0.95,1.22,6/20/2023,2023-06,267.85,8010.52
6/20/2023 5:00,8.19,1.51,0.75,2.87,0.97,2.09,6/20/2023,2023-06,267.85,8010.52
6/20/2023 6:00,8.32,2.21,0.52,2.86,0.8,1.93,6/20/2023,2023-06,267.85,8010.52
6/20/2023 7:00,7.88,1.42,0.67,3.2,1,1.59,6/20/2023,2023-06,267.85,8010.52
6/20/2023 8:00,14.51,3.58,1.11,4.94,2.12,2.76,6/20/2023,2023-06,267.85,8010.52
6/20/2023 9:00,14.87,3.81,1.19,4.76,1.91,3.2,6/20/2023,2023-06,267.85,8010.52
6/20/2023 10:00,14.37,3.58,1.16,4.7,2.11,2.82,6/20/2023,2023-06,267.85,8010.52
6/20/2023 11:00,14.54,3.36,1.27,5.08,2.1,2.73,6/20/2023,2023-06,267.85,8010.52
6/20/2023 12:00,14.73,3.62,1.12,4.82,2.06,3.11,6/20/2023,2023-06,267.85,8010.52
6/20/2023 13:00,14.07,3.23,1.15,4.78,1.95,2.96,6/20/2023,2023-06,267.85,8010.52
6/20/2023 14:00,15.08,3.2,1.3,5.46,1.93,3.19,6/20/2023,2023-06,267.85,8010.52
6/20/2023 15:00,14.79,3.44,1.26,5.48,1.81,2.8,6/20/2023,2023-06,267.85,8010.52
6/20/2023 16:00,14.91,3.75,1.15,4.95,1.8,3.26,6/20/2023,2023-06,267.85,8010.52
6/20/2023 17:00,14.69,3.62,1.11,5.2,1.8,2.96,6/20/2023,2023-06,267.85,8010.52
6/20/2023 18:00,15.11,3.54,1.2,5.16,1.94,3.27,6/20/2023,2023-06,267.85,8010.52
6/20/2023 19:00,9.19,2.21,0.78,3.42,1.38,1.4,6/20/2023,2023-06,267.85,8010.52
6/20/2023 20:00,9.22,2.36,0.72,2.94,1.29,1.91,6/20/2023,2023-06,267.85,8010.52
6/20/2023 21:00,8.55,1.75,0.54,3.35,0.91,2,6/20/2023,2023-06,267.85,8010.52
6/20/2023 22:00,7.74,1.95,0.58,2.62,1.19,1.4,6/20/2023,2023-06,267.85,8010.52
6/20/2023 23:00,7.92,1.63,0.66,2.76,0.81,2.06,6/20/2023,2023-06,267.85,8010.52
6/21/2023 0:00,6.95,1.75,0.51,2.19,0.99,1.51,6/21/2023,2023-06,266.07,8010.52
6/21/2023 1:00,8.5,1.81,0.54,3.24,0.85,2.06,6/21/2023,2023-06,266.07,8010.52
6/21/2023 2:00,7.28,2.12,0.8,2.25,0.87,1.24,6/21/2023,2023-06,266.07,8010.52
6/21/2023 3:00,8.19,2.05,0.7,2.79,1.38,1.27,6/21/2023,2023-06,266.07,8010.52
6/21/2023 4:00,8.55,2.31,0.57,2.61,1.38,1.68,6/21/2023,2023-06,266.07,8010.52
6/21/2023 5:00,7.41,1.94,0.81,2.48,0.85,1.33,6/21/2023,2023-06,266.07,8010.52
6/21/2023 6:00,8.26,2.22,0.81,2.74,0.91,1.58,6/21/2023,2023-06,266.07,8010.52
6/21/2023 7:00,7.1,1.7,0.8,2.47,0.92,1.21,6/21/2023,2023-06,266.07,8010.52
6/21/2023 8:00,14.62,3.21,1.31,5.17,2.09,2.84,6/21/2023,2023-06,266.07,8010.52
6/21/2023 9:00,14.53,3.54,1.11,4.93,2.11,2.84,6/21/2023,2023-06,266.07,8010.52
6/21/2023 10:00,15.15,3.79,1.15,5.04,2.16,3.01,6/21/2023,2023-06,266.07,8010.52
6/21/2023 11:00,15.03,3.73,1.24,5.29,1.8,2.97,6/21/2023,2023-06,266.07,8010.52
6/21/2023 12:00,14.99,3.63,1.29,4.86,2.1,3.11,6/21/2023,2023-06,266.07,8010.52
6/21/2023 13:00,14.16,3.24,1.13,4.61,1.95,3.23,6/21/2023,2023-06,266.07,8010.52
6/21/2023 14:00,14.61,3.48,1.3,4.81,2.12,2.9,6/21/2023,2023-06,266.07,8010.52
6/21/2023 15:00,14.72,3.41,1.15,5.23,1.9,3.03,6/21/2023,2023-06,266.07,8010.52
6/21/2023 16:00,14.61,3.51,1.3,4.79,2.2,2.81,6/21/2023,2023-06,266.07,8010.52
6/21/2023 17:00,14.25,3.16,1.24,4.62,1.96,3.27,6/21/2023,2023-06,266.07,8010.52
6/21/2023 18:00,15.12,3.64,1.3,4.9,1.98,3.3,6/21/2023,2023-06,266.07,8010.52
6/21/2023 19:00,8.34,2.37,0.52,2.65,0.96,1.84,6/21/2023,2023-06,266.07,8010.52
6/21/2023 20:00,7.58,1.53,0.69,2.94,1.17,1.25,6/21/2023,2023-06,266.07,8010.52
6/21/2023 21:00,8.77,1.85,0.84,3.41,1.37,1.3,6/21/2023,2023-06,266.07,8010.52
6/21/2023 22:00,8.2,2.17,0.79,3.03,1,1.21,6/21/2023,2023-06,266.07,8010.52
6/21/2023 23:00,9.15,2.07,0.82,3.39,1.1,1.77,6/21/2023,2023-06,266.07,8010.52
6/22/2023 0:00,8.51,2.22,0.81,3.04,0.92,1.52,6/22/2023,2023-06,266.16,8010.52
6/22/2023 1:00,8.13,1.92,0.78,3.25,0.87,1.31,6/22/2023,2023-06,266.16,8010.52
6/22/2023 2:00,8.31,1.81,0.78,2.95,1.04,1.73,6/22/2023,2023-06,266.16,8010.52
6/22/2023 3:00,7.07,1.58,0.54,2.17,1.39,1.39,6/22/2023,2023-06,266.16,8010.52
6/22/2023 4:00,8.47,1.69,0.51,3.21,1.12,1.94,6/22/2023,2023-06,266.16,8010.52
6/22/2023 5:00,8.26,1.5,0.82,3.17,1.14,1.63,6/22/2023,2023-06,266.16,8010.52
6/22/2023 6:00,9.19,2.21,0.81,2.72,1.39,2.06,6/22/2023,2023-06,266.16,8010.52
6/22/2023 7:00,8.24,1.78,0.7,3.16,1.26,1.34,6/22/2023,2023-06,266.16,8010.52
6/22/2023 8:00,14.22,3.27,1.22,5.14,1.86,2.73,6/22/2023,2023-06,266.16,8010.52
6/22/2023 9:00,14.98,3.6,1.16,5.11,2.02,3.09,6/22/2023,2023-06,266.16,8010.52
6/22/2023 10:00,14.4,3.45,1.13,5.1,1.88,2.84,6/22/2023,2023-06,266.16,8010.52
6/22/2023 11:00,14.65,3.43,1.27,4.88,1.82,3.25,6/22/2023,2023-06,266.16,8010.52
6/22/2023 12:00,15.25,3.79,1.15,5.29,2.06,2.96,6/22/2023,2023-06,266.16,8010.52
6/22/2023 13:00,15.06,3.71,1.15,5.06,2.14,3,6/22/2023,2023-06,266.16,8010.52
6/22/2023 14:00,15.21,3.76,1.22,5.45,2.08,2.7,6/22/2023,2023-06,266.16,8010.52
6/22/2023 15:00,15.24,3.5,1.23,5.41,1.84,3.26,6/22/2023,2023-06,266.16,8010.52
6/22/2023 16:00,14.85,3.68,1.27,4.8,1.81,3.29,6/22/2023,2023-06,266.16,8010.52
6/22/2023 17:00,14.45,3.71,1.22,4.65,1.8,3.07,6/22/2023,2023-06,266.16,8010.52
6/22/2023 18:00,14.67,3.44,1.31,4.74,2,3.18,6/22/2023,2023-06,266.16,8010.52
6/22/2023 19:00,7.15,1.78,0.79,2.3,0.99,1.29,6/22/2023,2023-06,266.16,8010.52
6/22/2023 20:00,7.36,1.49,0.65,2.11,1.19,1.92,6/22/2023,2023-06,266.16,8010.52
6/22/2023 21:00,6.96,1.48,0.66,2.31,0.81,1.7,6/22/2023,2023-06,266.16,8010.52
6/22/2023 22:00,7.64,1.65,0.81,2.28,0.9,2,6/22/2023,2023-06,266.16,8010.52
6/22/2023 23:00,7.89,1.63,0.65,2.38,1.14,2.09,6/22/2023,2023-06,266.16,8010.52
6/23/2023 0:00,8.27,2.23,0.58,2.41,1.35,1.7,6/23/2023,2023-06,264.38,8010.52
6/23/2023 1:00,8.43,2.44,0.65,2.6,0.96,1.78,6/23/2023,2023-06,264.38,8010.52
6/23/2023 2:00,9.28,2.26,0.68,3.19,1.35,1.8,6/23/2023,2023-06,264.38,8010.52
6/23/2023 3:00,7.95,1.7,0.52,3.1,1.33,1.3,6/23/2023,2023-06,264.38,8010.52
6/23/2023 4:00,7.34,1.45,0.78,2.6,0.96,1.55,6/23/2023,2023-06,264.38,8010.52
6/23/2023 5:00,7.1,1.66,0.63,2.15,1.4,1.26,6/23/2023,2023-06,264.38,8010.52
6/23/2023 6:00,8.2,1.95,0.69,2.87,1.09,1.6,6/23/2023,2023-06,264.38,8010.52
6/23/2023 7:00,8.44,2.28,0.59,2.97,0.99,1.61,6/23/2023,2023-06,264.38,8010.52
6/23/2023 8:00,14.35,3.49,1.14,4.71,2.1,2.91,6/23/2023,2023-06,264.38,8010.52
6/23/2023 9:00,14.08,3.39,1.25,4.61,1.96,2.87,6/23/2023,2023-06,264.38,8010.52
6/23/2023 10:00,15.05,3.8,1.09,5.38,1.93,2.85,6/23/2023,2023-06,264.38,8010.52
6/23/2023 11:00,15.19,3.42,1.17,5.41,2.17,3.02,6/23/2023,2023-06,264.38,8010.52
6/23/2023 12:00,15.12,3.75,1.22,5.23,2.01,2.91,6/23/2023,2023-06,264.38,8010.52
6/23/2023 13:00,14.44,3.2,1.21,5.15,2.04,2.84,6/23/2023,2023-06,264.38,8010.52
6/23/2023 14:00,14.72,3.85,1.23,4.96,1.8,2.88,6/23/2023,2023-06,264.38,8010.52
6/23/2023 15:00,14.49,3.63,1.23,4.51,2.11,3.01,6/23/2023,2023-06,264.38,8010.52
6/23/2023 16:00,14.34,3.15,1.2,4.9,2.03,3.06,6/23/2023,2023-06,264.38,8010.52
6/23/2023 17:00,14.29,3.23,1.15,5.1,2,2.81,6/23/2023,2023-06,264.38,8010.52
6/23/2023 18:00,14.77,3.32,1.26,4.86,2.16,3.17,6/23/2023,2023-06,264.38,8010.52
6/23/2023 19:00,6.79,1.63,0.61,2.11,1.16,1.28,6/23/2023,2023-06,264.38,8010.52
6/23/2023 20:00,7.03,1.6,0.79,2.54,0.89,1.21,6/23/2023,2023-06,264.38,8010.52
6/23/2023 21:00,8.21,2.13,0.79,2.55,0.97,1.77,6/23/2023,2023-06,264.38,8010.52
6/23/2023 22:00,9.36,2.39,0.84,3.33,0.99,1.81,6/23/2023,2023-06,264.38,8010.52
